D_11_T_23_adj.ChiSq.pval,D_11_T_23_ChiSq.pval,D_11_T_23_FC,D_11_T_23_logFC,D_11_T_29_adj.ChiSq.pval,D_11_T_29_ChiSq.pval,D_11_T_29_FC,D_11_T_29_logFC,D_13_T_23_adj.ChiSq.pval,D_13_T_23_ChiSq.pval,D_13_T_23_FC,D_13_T_23_logFC,D_13_T_29_adj.ChiSq.pval,D_13_T_29_ChiSq.pval,D_13_T_29_FC,D_13_T_29_logFC,D_3_T_23_adj.ChiSq.pval,D_3_T_23_ChiSq.pval,D_3_T_23_FC,D_3_T_23_logFC,D_3_T_29_adj.ChiSq.pval,D_3_T_29_ChiSq.pval,D_3_T_29_FC,D_3_T_29_logFC,D_5_T_23_adj.ChiSq.pval,D_5_T_23_ChiSq.pval,D_5_T_23_FC,D_5_T_23_logFC,D_5_T_29_adj.ChiSq.pval,D_5_T_29_ChiSq.pval,D_5_T_29_FC,D_5_T_29_logFC,D_7_T_23_adj.ChiSq.pval,D_7_T_23_ChiSq.pval,D_7_T_23_FC,D_7_T_23_logFC,D_7_T_29_adj.ChiSq.pval,D_7_T_29_ChiSq.pval,D_7_T_29_FC,D_7_T_29_logFC,D_9_T_23_adj.ChiSq.pval,D_9_T_23_ChiSq.pval,D_9_T_23_FC,D_9_T_23_logFC,D_9_T_29_adj.ChiSq.pval,D_9_T_29_ChiSq.pval,D_9_T_29_FC,D_9_T_29_logFC,evalue,type,name,protein_ID,TempPC2,TimePC12,TimexTempPC12
8.58E-11,5.18E-13,54.12671681,5.784679776,1.16E-09,8.49E-12,48.63390037,5.633253925,8.23E-11,3.73E-13,54.92510989,5.805424281,4.93E-10,3.53E-12,50.23383585,5.679025005,0.986700297,0.98000071,-0.034828546,-0.051142847,0.999430996,0.316818342,2.003027111,1.5864175,0.0707551,0.00290031,10.52090054,3.526181585,2.94E-05,3.92E-07,27.64859971,4.840392719,6.88E-07,5.89E-09,35.75462898,5.199854053,9.96E-09,6.01E-11,44.88428609,5.519928256,1.59E-08,1.20E-10,43.38025757,5.471846135,6.56E-09,5.20E-11,45.04934296,5.525108667,3.70E-09,protein,SODE_DROME,CHOYP_LOC101169658.1.3.m.18820,,0.047630512,
2.45E-43,3.08E-47,71.42137307,6.178343625,2.83E-52,7.13E-56,84.60049485,6.419547232,1.30E-37,3.26E-41,62.38179121,5.985996527,3.03E-61,3.81E-65,98.62134749,6.63838302,0.986700297,0.343639528,0.930342909,0.948857153,0.00681525,1.43E-04,6.340732939,2.875924117,2.36E-05,2.49E-07,10.52090054,3.526181585,4.92E-15,1.30E-17,26.23385404,4.767329257,1.43E-20,1.80E-23,35.09238341,5.173622512,7.12E-36,2.69E-39,59.39470134,5.916350077,8.56E-24,1.08E-26,40.01811685,5.358189354,1.15E-44,2.88E-48,72.95803566,6.208635002,5.02E-09,protein,SODE_RAT,CHOYP_LOC101169658.2.3.m.20752,0.17011771,0.389665615,0.184148631
0.963868456,0.948995695,0.013358765,0.01914503,0.966102556,0.467460922,-0.145793381,-0.227343018,0.924704431,0.276300502,-0.223262363,-0.36450072,0.975610915,0.742306925,0.06737158,0.094062504,0.986700297,0.258223204,-0.215798193,-0.350703129,0.999430996,0.282887322,-0.207534512,-0.335579988,0.982201279,0.76957064,0.060082862,0.084177039,0.973152019,0.357275514,-0.182100163,-0.290003918,0.996246022,0.439202873,-0.151497867,-0.237009808,0.421215348,0.044859726,-0.387229085,-0.706580274,0.995145093,0.966366953,0.008642218,0.012414517,0.977637038,0.823466906,0.046575976,0.065677048,9.15E-89,protein,RS14_MOUSE,CHOYP_LOC549476.1.1.m.42388,,,0.038493284
6.87E-08,6.57E-10,8.007633466,3.171148123,4.34E-08,4.04E-10,8.171481591,3.19715481,5.02E-07,4.04E-09,7.492331502,3.086160689,9.79E-08,1.27E-09,7.697101765,3.120534715,0.986700297,0.639572046,0.286895273,0.363894652,0.011385994,2.53E-04,3.504540667,2.17138,3.86E-05,4.27E-07,5.720525315,2.748574007,2.06E-04,3.89E-06,5.012669075,2.588005558,2.09E-04,4.07E-06,4.960210105,2.575363188,1.63E-05,2.31E-07,6.059120936,2.819488538,9.99E-05,1.97E-06,5.219960342,2.636905382,8.48E-07,1.11E-08,7.023749152,3.004276503,1.63E-161,protein,AMY1_MOUSE,CHOYP_LOC587610.3.3.m.27175,,0.025361079,
1.50E-04,3.37E-06,-0.613958566,-1.373172393,4.79E-06,7.29E-08,-0.691714905,-1.697662953,1.01E-06,8.78E-09,-0.763279958,-2.078746238,4.42E-07,6.28E-09,-0.706331629,-1.767740202,0.986700297,0.076108033,-0.253141136,-0.421092457,0.043694548,0.00124716,-0.43991161,-0.836273572,1.75E-04,2.40E-06,-0.599968731,-1.321815321,0.023265038,9.44E-04,-0.456838718,-0.880547451,0.03404265,0.001511009,-0.432360942,-0.816954234,0.003973643,1.17E-04,-0.537795653,-1.113397267,9.48E-04,2.37E-05,-0.555717118,-1.17044954,1.20E-05,2.30E-07,-0.663600579,-1.571752873,0,protein,SPAG6_MOUSE,CHOYP_LOC589479.2.2.m.57247,,0.032974709,0.033411451
2.30E-04,5.46E-06,1.035725163,1.025542801,0.242803245,0.026280336,0.456647076,0.542651376,0.924704431,0.550163066,0.118502198,0.161568091,0.635893451,0.107381479,0.312471721,0.392286338,0.986700297,0.355869592,0.174291936,0.231791116,0.999430996,0.530653633,0.117793425,0.160653594,0.446436482,0.039891566,0.408110066,0.493760108,0.564094098,0.071779609,0.361692702,0.445401162,0.671489032,0.098644023,0.324491134,0.405438187,0.488632155,0.0579379,0.392215518,0.477382561,0.247071857,0.02261641,0.462531215,0.548467417,0.149647837,0.012268375,0.517535166,0.601729948,0,protein,RL3_BOVIN,CHOYP_LOC660560.1.4.m.31036,,0.02932425,
0.968444878,0.96150393,-0.011733928,-0.017028583,0.493436296,0.075941912,0.479768458,0.565371453,0.924704431,0.799421056,0.065240188,0.091178763,0.781826904,0.165940376,0.355392483,0.438710675,0.986700297,0.931986976,0.020324109,0.029027501,0.999430996,0.56069203,0.144010328,0.194100077,0.982201279,0.609446567,0.124659338,0.169488072,0.973152019,0.404044082,0.212639141,0.278150295,0.996246022,0.509665644,0.163660068,0.218669675,0.938232479,0.668849911,0.109290433,0.149637139,0.995145093,0.53874017,0.152733963,0.205059595,0.617871246,0.102048869,0.435304196,0.521356532,2.44E-54,protein,LNEBL_MOUSE,CHOYP_LOC663855.2.5.m.747,0.027104617,0.025267216,
0.053519536,0.003014806,1.281933811,1.190256946,0.068226216,0.004424789,1.217939993,1.149220333,0.051838336,0.002548572,1.347473748,1.231109024,0.009961034,5.00E-04,1.530065968,1.339175002,0.986700297,0.417271539,0.286895273,0.363894652,0.677266306,0.062761884,0.723960008,0.785726308,0.257725238,0.01587896,0.973487592,0.980747449,0.126431108,0.0076148,1.122118497,1.085505217,0.157107352,0.011161279,1.041923832,1.029929052,0.017561278,6.60E-04,1.549127005,1.350003254,0.063168249,0.0034789,1.24142715,1.16441761,0.088355914,0.006299233,1.151295062,1.105205412,3.14E-73,protein,RGN_DANRE,CHOYP_LOC754557.1.2.m.5492,,0.029124282,0.027131514
0.963868456,0.351225887,-0.137696212,-0.213731877,0.963878272,0.301761489,0.163862832,0.218921039,0.924704431,0.83487269,0.033322879,0.047291119,0.011733729,6.02E-04,0.577737767,0.657857437,0.986700297,0.896620488,0.01939457,0.027712573,0.434384449,0.026654044,0.360922399,0.444584805,0.982201279,0.316739978,0.154247526,0.20695264,0.852483098,0.154995188,0.227967445,0.296272313,0.996246022,0.616146071,-0.073600302,-0.110293312,0.272175944,0.022199092,0.388029398,0.473038124,0.840071508,0.170967703,-0.195352838,-0.313571795,0.977637038,0.409512939,0.128890941,0.174906118,6.52E-57,protein,LRP5_HUMAN,CHOYP_LRP5.1.3.m.18025,0.035170725,,
0.826954243,0.173438913,0.441221355,0.527291933,0.108946865,0.008424786,0.933204453,0.950994223,0.924704431,0.778996455,0.087432692,0.120926107,0.561683473,0.092570031,0.541758949,0.624577221,0.986700297,0.902249658,-0.034828546,-0.051142847,0.999430996,0.770673898,-0.082408383,-0.124075883,0.999781728,0.999781728,7.82E-05,1.13E-04,0.973152019,0.954333097,0.016848446,0.024104672,0.996246022,0.531869582,-0.172193041,-0.272633718,0.938232479,0.475843779,0.225541829,0.293419726,0.995145093,0.652086585,0.134722495,0.182339518,0.552835977,0.08431913,0.569863964,0.650639549,4.18E-121,protein,LYS3_CRAVI,CHOYP_LYS3.1.1.m.31221,0.034847537,0.052050482,
0.089623645,0.005983925,1.305954167,1.205363839,0.778490128,0.16665196,0.582530157,0.662232992,0.924704431,0.815073057,-0.088627839,-0.133887792,0.975610915,0.885474594,-0.051225262,-0.075862498,0.986700297,0.67410649,0.158205745,0.211891558,0.999430996,0.721517659,0.134476909,0.182027244,0.982201279,0.911143323,-0.039924955,-0.058780915,0.973152019,0.730299665,0.131796532,0.178614622,0.996246022,0.872019329,0.059592908,0.083510092,0.938232479,0.875672547,-0.058783875,-0.087402058,0.995145093,0.705488204,0.143127847,0.192986762,0.233905104,0.023675796,1.023380221,1.016767448,5.87E-37,protein,RS28_ICTPU,CHOYP_MANL.5.9.m.42622,,0.043232298,
0.866796155,0.1883782,0.255257309,0.327983125,0.374296911,0.04936973,0.39225527,0.477423754,0.924704431,0.453509196,-0.138071783,-0.214360371,0.644019874,0.114254881,0.30073956,0.379332128,0.986700297,0.514430742,-0.112664953,-0.172449144,0.999430996,0.719325584,0.065590265,0.091652808,0.982201279,0.834464837,0.037500452,0.053111965,0.973152019,0.74130168,0.061059248,0.085505217,0.996246022,0.819039539,0.041434561,0.05857219,0.938232479,0.553774324,-0.108121817,-0.165081422,0.640192195,0.100829256,0.317742252,0.398068209,0.80904035,0.168257606,0.266019326,0.340299428,1.42E-164,protein,MDHC_CHICK,CHOYP_MDHC.1.1.m.57053,,,0.027294164
0.963868456,0.483069399,0.221905062,0.289132196,0.966102556,0.834840879,-0.061741014,-0.091941892,0.924704431,0.525910261,-0.189491161,-0.303100176,0.975610915,0.858441198,-0.051225262,-0.075862498,0.986700297,0.40499935,0.258919288,0.332185792,0.999430996,0.403277089,0.262141829,0.335874038,0.943696761,0.155309763,0.460983764,0.546940146,0.852483098,0.151550901,0.476256346,0.561943261,0.996246022,0.419000173,0.252507921,0.324819727,0.958507352,0.940549651,0.023061005,0.032892176,0.995145093,0.646418587,0.140204246,0.189292279,0.860077648,0.208979198,0.410602403,0.496311402,9.46E-55,protein,NASP_HUMAN,CHOYP_NASP.4.4.m.56613,,,0.025453321
0.963868456,0.633472698,-0.189312988,-0.302783065,0.264712818,0.029385771,-0.730250541,-1.890308031,0.924704431,0.342192991,0.449910256,0.535963606,0.975610915,0.945309623,0.0278393,0.03961472,0.986700297,0.188760269,0.608619091,0.685822747,0.999430996,0.156434226,0.668348395,0.738420593,0.982201279,0.516778235,0.28010006,0.356256584,0.973152019,0.276346739,0.503167269,0.588005558,0.753753963,0.121692454,0.738394614,0.79775561,0.907257191,0.234409449,0.568693541,0.649563536,0.974861123,0.263099243,0.512963326,0.597377018,0.977637038,0.427841028,-0.302282682,-0.519285453,1.59E-22,protein,NDUB9_BOVIN,CHOYP_NDUFB9.1.2.m.37494,,0.029054884,
0.061824876,0.003638129,-0.419007641,-0.783408906,0.841939702,0.214234569,-0.190751624,-0.30534553,0.776554287,0.131232109,-0.238797115,-0.393647066,0.387336494,0.051576681,0.328284633,0.40956433,0.986700297,0.297145263,0.170270388,0.2268419,0.999430996,0.878535187,-0.024016189,-0.035070877,0.982201279,0.349082748,0.152090054,0.204253491,0.973152019,0.37366362,-0.137889361,-0.214055065,0.996246022,0.840698198,-0.031465858,-0.046125188,0.48738372,0.055140824,-0.294087906,-0.502439557,0.053171071,0.002868149,-0.420030725,-0.785951622,0.232741605,0.022934306,-0.332807815,-0.583825705,0.78,protein,CHS1_SORBI,CHOYP_NEMVEDRAFT_V1G140878.1.1.m.18069,,0.060955541,0.055112867
0.189948112,0.016432076,0.904471076,0.929390377,0.834644398,0.20513968,0.438663779,0.524729468,0.807453909,0.138789072,0.538680272,0.62169348,0.975610915,0.745463892,-0.096405011,-0.146251825,0.986700297,0.04924252,0.700540182,0.765993095,0.851907075,0.101652526,0.573014201,0.653531695,0.042517654,0.00148622,1.240175105,1.163611506,0.925782443,0.179727682,0.465272296,0.551168789,0.955867464,0.216220994,0.419097644,0.50497386,0.984680452,0.979108892,0.008445848,0.012133616,0.840071508,0.156204426,0.488948035,0.574293404,0.977637038,0.76277383,0.096412928,0.132791244,5.13E-124,protein,CATL1_MOUSE,CHOYP_NEMVEDRAFT_V1G180651.1.2.m.2808,-0.029780167,,
0.963868456,0.679751305,0.127912364,0.173654979,0.966102556,0.834840879,-0.061741014,-0.091941892,0.924704431,0.561533769,0.188746297,0.249440847,0.945856378,0.26467424,-0.298731715,-0.511961612,0.986700297,0.56615267,0.174991336,0.232650119,0.999430996,0.997270894,0.001009037,0.001454999,0.982201279,0.890088394,-0.039924955,-0.058780915,0.973152019,0.670510346,-0.123472795,-0.190129225,0.996246022,0.685235368,0.122938136,0.16727845,0.958507352,0.940549651,0.023061005,0.032892176,0.995145093,0.904307164,-0.035211792,-0.051715821,0.940467431,0.246912611,-0.31745045,-0.550994312,1.71E-84,protein,PPIB_CHICK,CHOYP_NEMVEDRAFT_V1G191841.1.1.m.1745,-0.026177164,,
0.045629643,0.002496029,10.89007618,3.571686053,0.940521446,0.28157696,2.236993503,1.69465447,0.924704431,0.877614616,0.24278022,0.313571185,0.975610915,0.970336016,-0.051225262,-0.075862498,0.986700297,0.98000071,-0.034828546,-0.051142847,0.999430996,0.999430996,0.001009037,0.001454999,0.103962262,0.004849742,9.560825495,3.400650703,0.973152019,0.966566524,0.061059248,0.085505217,0.049167049,0.002373965,10.92042021,3.575363188,0.725023376,0.126502047,3.706080624,2.234526037,0.004578848,1.51E-04,16.1469177,4.099877358,0.795048836,0.163648302,3.186303905,2.065677048,1.16E-32,protein,SNO1_TYRJA,CHOYP_NEMVEDRAFT_V1G235461.1.1.m.28341,-0.028376198,,
0.00405801,1.44E-04,16.29465626,4.112254434,0.068226216,0.004486648,9.789978342,3.431620064,0.002750551,7.61E-05,17.6417033,4.22046178,0.008399043,4.14E-04,14.18039581,3.924137502,0.149597469,3.63E-04,14.44274327,3.948857153,2.27E-04,2.48E-06,24.02522593,4.645311189,0.001526661,3.05E-05,19.16157594,4.333536507,0.002218286,5.55E-05,18.09906647,4.255430219,0.008343476,2.90E-04,14.89389361,3.990400688,0.00242104,6.73E-05,17.8243225,4.234526037,0.002921857,8.89E-05,17.15555992,4.182339518,0.048998438,0.003012729,10.51233574,3.525108667,0.25,protein,APOA1_COTJA,CHOYP_NEMVEDRAFT_V1G97278.2.2.m.63648,,0.048574096,0.055477558
1.58E-04,3.60E-06,1.882442709,1.527291933,0.009591284,3.91E-04,1.337828641,1.225169186,3.71E-04,7.57E-06,1.848038004,1.509968397,2.54E-04,7.05E-06,1.767259653,1.468458019,0.93249855,0.007386824,0.930342909,0.948857153,0.004327479,8.38E-05,1.502522593,1.323383094,4.71E-04,7.76E-06,1.760215754,1.464781041,6.51E-08,4.77E-10,2.802128974,1.926807471,1.37E-04,2.44E-06,1.897324356,1.534721204,3.99E-06,4.56E-08,2.382495449,1.758087993,1.18E-08,8.44E-11,2.950515352,1.982040868,9.44E-05,2.28E-06,1.921691267,1.546803738,8.98E-30,protein,NPC2_PANTR,CHOYP_NPC2.6.7.m.31030,,0.179507752,0.168718442
0.963868456,0.898136987,-0.015882433,-0.023097419,0.810044089,0.175476685,0.175624506,0.233427337,0.924704431,0.233799458,0.159309907,0.213266279,0.839865598,0.198667471,0.161186993,0.215600317,0.986700297,0.805700593,0.029996403,0.042639299,0.999430996,0.538670871,-0.07369313,-0.110437881,0.982201279,0.374688981,-0.104407607,-0.159085821,0.973152019,0.934212903,-0.010205925,-0.014799689,0.882690066,0.185794439,-0.154895582,-0.242798489,0.938232479,0.486354797,-0.086879879,-0.131123435,0.464359513,0.060210943,-0.217173204,-0.353234955,0.977637038,0.619824166,0.062196513,0.087050699,0,protein,PCKG_HAECO,CHOYP_PCKG.1.2.m.43785,0.028818044,,
0.088284503,0.005749828,0.360593587,0.444236194,0.406792124,0.054457861,0.244997501,0.316142847,0.539182813,0.065361032,0.24278022,0.313571185,0.945856378,0.288159366,0.127914024,0.173657102,0.986700297,0.224902179,0.147406624,0.198376752,0.425585322,0.0260071,0.281011565,0.3572835,0.25817865,0.016107266,0.302479432,0.38126059,0.292957148,0.023133043,0.291079086,0.368577376,0.248405086,0.020777005,0.292073519,0.369688162,0.068355049,0.0035423,0.390432912,0.475534136,0.042958336,0.002211789,0.396581532,0.4818998,0.473527101,0.068650415,0.229543804,0.298123134,0,protein,PDIA1_RAT,CHOYP_PDIA1.1.1.m.5297,,,0.037470954
0.002947286,9.86E-05,0.292455666,0.370114794,4.49E-11,2.65E-13,0.581156731,0.660980381,2.63E-04,5.13E-06,0.35845666,0.441968539,6.65E-07,9.87E-09,0.431087433,0.517111817,0.986700297,0.015530736,0.172487519,0.229572565,0.012560376,2.87E-04,0.266192815,0.340497115,0.246324895,0.015021699,0.173170461,0.230412651,0.006828697,2.10E-04,0.276309931,0.351978707,0.258375452,0.021961751,0.164066492,0.219173468,0.054319398,0.00266372,0.227062788,0.295209073,0.617455787,0.087032307,0.121783469,0.165794228,7.95E-06,1.43E-07,0.401262823,0.486727575,0,protein,UNC22_CAEEL,CHOYP_PHUM_PHUM226120.7.7.m.54053,0.027331355,,
0.963868456,0.771065253,-0.07921969,-0.119071112,0.966102556,0.546329512,-0.160779462,-0.25287811,0.949659739,0.907058654,-0.033393162,-0.048998895,0.951250104,0.294357664,-0.262064093,-0.438432577,0.99740915,0.997283737,9.19E-04,0.001324573,0.999430996,0.997043037,0.001009037,0.001454999,0.982201279,0.671296319,-0.111041625,-0.169812228,0.973152019,0.949164973,-0.017537733,-0.025526095,0.996246022,0.980493393,-0.006631649,-0.009599312,0.938232479,0.757671918,0.089370515,0.123494725,0.995145093,0.805407494,-0.066072021,-0.098616796,0.977637038,0.38684671,-0.224758536,-0.367282359,2.73E-21,protein,GRXC6_ORYSJ,CHOYP_PMAR_PMAR003946.2.2.m.31102,,,0.02847076
0.036316183,0.001885903,-0.400680229,-0.738602127,4.50E-04,1.18E-05,-0.540624684,-1.122254759,0.202433763,0.014577462,-0.335543249,-0.589752796,2.70E-04,7.59E-06,-0.530309536,-1.09021779,0.986700297,0.643400593,-0.063497005,-0.094644486,0.999430996,0.1866097,-0.177388613,-0.281717053,0.385046749,0.03144628,-0.277567293,-0.469064885,0.797733882,0.137218653,-0.201579179,-0.324778752,0.101619535,0.005915987,-0.350868206,-0.623416676,0.898892166,0.18852661,-0.184589991,-0.294402429,0.274602975,0.025619943,-0.290954481,-0.496049846,0.005730197,2.31E-04,-0.461168804,-0.892094717,7.21E-95,protein,RSPH1_MOUSE,CHOYP_QCR2.1.1.m.35613,,0.039150369,0.044209399
0.963868456,0.9068003,0.026870215,0.038253853,0.966102556,0.913018017,0.025047943,0.035691388,0.924704431,0.625674393,0.118502198,0.161568091,0.975610915,0.686620543,0.091090949,0.125771364,0.986700297,0.629232659,0.109947173,0.150491014,0.999430996,0.65911204,0.101109941,0.138958523,0.982201279,0.337461756,0.224095682,0.291716332,0.973152019,0.478696053,0.167165173,0.223008741,0.996246022,0.935295348,0.01820256,0.026024597,0.938232479,0.541552157,0.147107152,0.198000161,0.840071508,0.164580803,0.336450938,0.418406877,0.977637038,0.45176004,0.177397973,0.235602049,3.95E-97,protein,RL10A_CAEEL,CHOYP_RL10A.1.2.m.7633,,0.037978862,
0.34080057,0.035738423,0.820490132,0.864326921,0.056842301,0.003522747,1.214785028,1.147166674,0.924704431,0.400252724,0.308189705,0.387571766,0.975610915,0.654834415,0.148516788,0.199771945,0.986700297,0.960552229,0.015969952,0.022857734,0.999430996,0.534902901,0.211747782,0.277089441,0.538390267,0.055781916,0.718029028,0.780754413,0.958408682,0.21390361,0.451975814,0.538017422,0.480757123,0.05515024,0.725323978,0.786867294,0.938232479,0.741368544,0.114598043,0.156523525,0.605987419,0.084044276,0.645679408,0.718683314,0.388163875,0.047296972,0.762654276,0.817749535,1.68E-90,protein,RL18A_HUMAN,CHOYP_RL18A.6.8.m.61646,0.031788608,,
0.059838937,0.003440477,1.03212211,1.022987096,0.183303294,0.016848322,0.812716362,0.858153202,0.993476435,0.984593233,-0.005775824,-0.00835691,0.975610915,0.631596502,0.138529686,0.187171908,0.986700297,0.881089044,0.042385171,0.059888465,0.999430996,0.885780491,0.041049399,0.058038527,0.982201279,0.439140549,0.228896058,0.297362895,0.973152019,0.83398184,0.061059248,0.085505217,0.996246022,0.799966674,0.072837819,0.101432,0.938232479,0.590926274,-0.152905488,-0.239405151,0.995145093,0.657432484,0.129679284,0.175913249,0.413613399,0.053255391,0.632658523,0.707223077,1.51E-90,protein,RL23_DROME,CHOYP_RL23.1.11.m.2901,,0.07715283,0.027496961
0.034583196,0.001789778,0.856958284,0.892941406,0.218289307,0.021134511,0.604663446,0.682270745,0.052301604,0.002580703,0.84823725,0.886149961,0.519314223,0.078226888,0.435325886,0.521378333,0.986700297,0.272569901,0.262147287,0.335880276,0.999430996,0.509640273,0.155010427,0.207905876,0.982201279,0.716313038,0.083161589,0.115248484,0.31102474,0.026256431,0.577985549,0.658083993,0.996246022,0.405424495,0.197136218,0.25958732,0.341509358,0.032035969,0.568693541,0.649563536,0.974861123,0.268470704,0.267268427,0.341722142,0.119535733,0.009121268,0.690622731,0.757554753,2.25E-66,protein,RL23A_RAT,CHOYP_RL23A.3.6.m.31005,,0.066516084,
4.15E-08,3.86E-10,41.15572462,5.397656653,1.04E-07,1.21E-09,38.92291987,5.319145335,3.15E-08,2.10E-10,42.49730769,5.442854202,1.84E-09,1.51E-11,47.38751164,5.596562844,0.16566963,6.04E-04,13.47757182,3.855747748,3.37E-09,1.10E-11,48.04944282,5.616164843,1.18E-08,4.91E-11,45.08360216,5.526181585,2.54E-11,9.92E-14,57.35825867,5.866864931,1.98E-11,8.46E-14,57.6087327,5.873043737,3.19E-10,1.65E-12,51.94340702,5.726379133,4.75E-11,2.51E-13,55.48396418,5.819769439,3.92E-11,2.52E-13,55.51510272,5.82056455,0.031,protein,MANA_CELJU,CHOYP_RL24.6.9.m.43123,,0.026462453,0.034409894
0.113162835,0.008153188,0.687283537,0.75470243,0.089422736,0.006431511,0.710606323,0.774507777,0.924704431,0.793656611,-0.060336907,-0.08978451,0.975610915,0.552361845,0.133901516,0.181295342,0.986700297,0.399215347,-0.176073149,-0.279411835,0.737215162,0.071005509,0.440476419,0.526546044,0.456548605,0.041676636,0.498653729,0.58366708,0.925782443,0.184314446,0.319854187,0.400378555,0.127527651,0.008402425,0.671766249,0.74137314,0.989565174,0.984961388,0.004346475,0.006257049,0.791353821,0.14119591,0.353056633,0.436222226,0.047216931,0.002754766,0.786837033,0.83740806,8.12E-156,protein,RL8_XENTR,CHOYP_RL8.10.10.m.65636,,0.052204099,0.039030099
0.862005293,0.183933482,0.267280846,0.34173628,0.922735096,0.253163332,0.227825122,0.296105093,0.924704431,0.2197854,-0.228619174,-0.374484809,0.100324932,0.00763191,0.554027588,0.636012116,0.986700297,0.571562038,-0.101392094,-0.15423634,0.999430996,0.241267716,-0.206096281,-0.33296404,0.982201279,0.246386903,0.224923333,0.292691455,0.979310741,0.973892701,0.006176874,0.008883936,0.257018605,0.021781785,0.472925486,0.558684447,0.849001287,0.171033935,-0.24946128,-0.414001593,0.995145093,0.963029777,0.008642218,0.012414517,0.795048836,0.160366395,0.28115335,0.357443172,2.43E-93,protein,RL9_DROME,CHOYP_RL9.5.6.m.63453,,,0.108969053
0.082080692,0.005263568,0.531297689,0.614754775,0.880311265,0.230565619,0.213872564,0.27961697,0.924704431,0.342791638,0.173736874,0.231109024,0.975610915,0.929228895,0.014661873,0.020999042,0.986700297,0.846666641,0.03219725,0.045718692,0.679409872,0.063045956,0.334678716,0.416492498,0.982201279,0.279281622,0.186759431,0.247027514,0.573247121,0.073016388,0.326324061,0.407433312,0.866103272,0.148107689,0.255507221,0.328270326,0.306420217,0.026392286,0.421628522,0.507544531,0.502030606,0.066344042,0.33084737,0.412345124,0.56813392,0.088205317,0.30821997,0.387605143,1.13E-147,protein,RLA0_RANSY,CHOYP_RLA0.3.7.m.42196,,,0.027515568
0.963868456,0.321195165,0.221905062,0.289132196,0.966102556,0.944183351,-0.014828064,-0.021552564,0.924704431,0.553395148,0.134712375,0.182326651,0.975610915,0.372803238,-0.174978489,-0.277496359,0.986700297,0.972504944,0.007135431,0.010257697,0.999430996,0.679403782,0.088053301,0.121749233,0.995229481,0.992976981,0.001817438,0.002619629,0.973152019,0.550550734,0.130258765,0.176653105,0.996246022,0.388524842,0.187723028,0.248198445,0.938232479,0.319200683,0.227673206,0.295926582,0.974861123,0.259405938,0.24983927,0.321742575,0.977637038,0.596207564,0.114830931,0.156824936,3.73E-34,protein,RLA1_OSCTI,CHOYP_RLA1.5.12.m.15482,,0.13318181,0.111341656
0.963868456,0.392975544,0.286804781,0.363793201,0.834644398,0.20513968,0.438663779,0.524729468,0.692729593,0.104004023,0.597860283,0.676141264,0.975610915,0.344184177,0.310212733,0.389801075,0.986700297,0.742602888,0.103053091,0.141502231,0.999430996,0.31555277,0.334678716,0.416492498,0.803950447,0.109071237,0.554407216,0.636364503,0.973152019,0.350853944,0.313692403,0.393627513,0.458653428,0.049769635,0.702917173,0.768008266,0.92642808,0.252739207,0.400619233,0.486064804,0.724346088,0.122955833,0.536978617,0.620097094,0.490419996,0.071716139,0.644619391,0.717753745,4.22E-81,protein,RS15A_DROYA,CHOYP_RS15A.5.11.m.18785,,0.026047764,
0.963868456,0.37933067,0.321119575,0.401761051,0.966102556,0.576072331,0.198886482,0.261695062,0.924704431,0.318427922,0.380866911,0.465574278,0.967712325,0.30200704,0.370452399,0.454652219,0.986700297,0.504420166,0.233274636,0.302494107,0.999430996,0.866992357,0.05662065,0.079457511,0.982201279,0.772108435,-0.093262458,-0.141243075,0.973152019,0.611922416,0.178954721,0.237508311,0.996246022,0.761156951,0.103742612,0.142403781,0.779837452,0.1452919,0.568693541,0.649563536,0.995145093,0.418803129,0.288820611,0.366051471,0.977637038,0.437358721,0.279148415,0.355183665,6.41E-35,protein,TRX1_SCHPO,CHOYP_RS21.1.4.m.13400,,,0.032406155
0.968070034,0.961010049,0.010421493,0.014957233,0.966102556,0.316013309,-0.202479862,-0.326407146,0.809602086,0.139433408,0.350848065,0.433865418,0.975610915,0.590961963,0.11377904,0.155463049,0.986700297,0.553272569,-0.118756498,-0.182387381,0.999430996,0.237161501,0.262141829,0.335874038,0.432648125,0.036448415,0.481854961,0.567404248,0.973152019,0.48456825,0.15332527,0.205799451,0.996246022,0.707115067,0.079748207,0.110694921,0.907257191,0.205864103,-0.258280771,-0.431054924,0.995145093,0.949130619,-0.013284787,-0.019294343,0.952983286,0.308749146,-0.203692192,-0.328601891,8.85E-80,protein,RS23_DERVA,CHOYP_RS23.1.9.m.12948,-0.044983081,0.041699162,
